date,top_funnel_spend_usd,conversion_rate,impressions_per_user,click_through_rate,brand_search_volume,campaign_sub_metric_1,campaign_sub_metric_2,campaign_sub_metric_3,campaign_sub_metric_4,campaign_sub_metric_5,campaign_sub_metric_6,campaign_sub_metric_7,campaign_sub_metric_8,campaign_sub_metric_9,campaign_sub_metric_10,campaign_sub_metric_11,campaign_sub_metric_12,campaign_sub_metric_13,campaign_sub_metric_14,campaign_sub_metric_15,campaign_sub_metric_16,campaign_sub_metric_17,campaign_sub_metric_18,campaign_sub_metric_19,campaign_sub_metric_20,campaign_sub_metric_21,campaign_sub_metric_22,campaign_sub_metric_23,campaign_sub_metric_24,campaign_sub_metric_25,campaign_sub_metric_26,campaign_sub_metric_27,campaign_sub_metric_28,campaign_sub_metric_29,campaign_sub_metric_30,campaign_sub_metric_31,campaign_sub_metric_32,campaign_sub_metric_33,campaign_sub_metric_34,campaign_sub_metric_35,campaign_sub_metric_36,campaign_sub_metric_37,campaign_sub_metric_38,campaign_sub_metric_39,campaign_sub_metric_40,campaign_sub_metric_41,campaign_sub_metric_42,campaign_sub_metric_43,campaign_sub_metric_44,campaign_sub_metric_45,campaign_sub_metric_46
2026-01-11,1369.85,0.0303,968.46,0.0313,883.67,535.76,534.74,529.17,518.69,535.21,537.51,543.36,535.23,545.61,535.21,531.08,544.32,535.01,535.1,514.95,537.92,411.96,661.03,467.17,694.02,28.99,678.0,56.95,95.98,243.46,639.6,504.62,714.0,626.37,507.73,310.33,600.55,647.77,105.39,375.7,936.5,193.07,544.84,732.45,93.11,667.56,423.87,222.61,663.8,263.66,376.56
2026-01-12,1767.31,0.0426,2647.92,0.0055,500.77,291.28,290.64,288.07,272.07,291.68,305.85,302.57,291.56,313.02,290.64,296.06,308.32,314.3,288.67,294.5,718.79,653.8,661.44,704.82,602.63,770.73,407.25,205.7,395.62,988.25,455.71,366.9,294.69,305.0,406.97,63.11,134.37,701.78,270.84,349.85,356.2,970.99,950.75,114.33,302.89,112.88,542.57,119.16,941.95,209.88,527.09
2026-01-13,534.91,0.0318,2476.77,0.0061,563.34,333.83,338.59,358.96,329.91,345.43,345.16,336.4,323.73,331.14,354.05,332.71,334.74,350.66,337.71,346.2,215.33,995.05,847.92,308.84,184.54,110.33,26.06,476.91,514.78,952.12,457.78,748.77,550.82,617.92,588.82,74.79,391.22,176.09,66.85,307.69,399.28,549.47,366.54,273.57,498.01,143.52,982.08,501.12,952.04,926.32,733.82
2026-01-14,1721.7,0.0374,581.29,0.0397,423.31,251.04,258.45,269.93,263.55,247.61,277.93,279.0,254.68,262.19,266.23,243.23,273.84,261.09,257.94,249.31,721.91,937.82,751.83,315.28,273.2,27.49,565.39,431.55,826.89,563.26,16.31,874.27,627.42,275.75,192.79,251.76,971.29,972.18,8.68,210.07,745.96,182.5,980.1,570.84,185.15,464.47,812.9,646.19,658.9,693.48,47.45
2026-01-15,922.78,0.0475,1165.92,0.0291,633.66,389.95,376.77,386.98,385.36,382.36,402.04,369.64,388.82,370.68,364.48,375.88,364.66,386.58,380.52,372.21,810.67,4.28,449.69,60.55,408.99,273.7,96.08,640.89,76.1,698.9,174.06,882.89,481.13,50.97,132.55,178.02,351.14,615.27,158.31,172.91,134.08,840.75,542.3,592.78,466.56,951.26,903.71,599.65,5.68,671.53,241.02
2026-01-16,677.25,0.027,1193.22,0.027,247.17,157.49,150.01,140.18,146.09,145.27,141.44,144.77,131.35,155.26,138.98,127.1,134.27,165.28,161.77,158.49,411.9,885.44,612.86,686.82,699.24,269.35,834.45,944.71,348.5,801.43,488.51,227.7,827.18,912.14,405.53,774.3,867.83,164.34,880.49,640.41,314.01,395.19,242.47,775.21,836.34,360.78,29.64,713.87,359.0,467.3,832.15
2026-01-17,2163.15,0.0435,2515.68,0.005,451.97,258.73,261.56,270.69,270.96,269.0,287.42,258.86,279.39,266.02,248.33,263.82,270.35,274.5,278.92,258.29,746.42,66.49,688.28,567.83,638.72,819.32,752.52,112.4,822.66,721.0,822.65,895.91,832.87,883.21,227.22,321.68,93.21,20.52,239.87,919.39,118.54,899.22,191.66,615.31,872.62,877.48,140.34,56.75,513.14,376.7,861.99
2026-01-18,2020.78,0.0281,559.13,0.0309,972.47,584.03,581.42,581.88,576.59,591.15,587.31,593.01,591.66,573.25,575.66,580.37,606.02,589.94,583.41,580.47,404.03,953.05,512.74,349.43,532.23,710.67,460.51,451.86,648.42,699.83,278.73,341.55,850.6,970.8,244.29,804.7,334.18,783.26,970.15,508.85,454.89,260.68,141.69,593.61,49.26,120.29,84.76,428.2,499.18,555.69,372.95
2026-01-19,1816.21,0.0301,812.33,0.0305,332.32,192.3,205.49,202.7,201.44,188.99,204.38,216.28,208.93,202.19,207.06,205.49,197.37,196.18,201.56,202.68,678.35,281.83,475.65,705.19,768.41,981.61,429.21,192.41,289.96,958.55,522.64,309.31,803.42,716.53,892.51,173.85,350.95,79.7,597.29,297.97,552.0,393.22,452.93,912.35,160.9,617.02,263.23,238.57,603.34,120.57,374.86
2026-01-20,1602.61,0.056,2899.75,0.0046,691.06,402.05,416.21,429.15,422.3,434.09,397.72,431.34,426.82,387.89,410.5,414.24,412.81,401.02,417.59,408.9,764.0,382.03,645.1,537.36,757.94,711.51,897.34,894.11,845.34,596.46,344.96,726.76,488.08,682.72,530.76,492.88,51.6,141.05,237.26,159.16,211.16,504.95,21.93,452.16,275.29,600.61,441.89,759.12,960.55,454.71,756.9
2026-01-21,1705.22,0.0536,1035.63,0.0286,392.67,233.43,229.74,244.4,219.44,217.39,233.9,247.84,257.62,218.09,240.21,243.55,221.18,228.76,239.64,243.43,991.93,91.64,557.47,469.24,617.86,418.26,288.46,964.58,493.29,636.3,104.8,304.7,381.44,559.0,483.47,688.04,119.09,574.83,497.13,830.14,26.63,892.62,445.05,225.27,594.87,859.87,642.05,872.73,885.19,455.37,295.07
2026-01-22,923.05,0.0463,2458.24,0.0052,796.13,474.59,479.92,466.9,480.67,471.7,469.55,475.7,474.11,475.9,462.45,491.17,487.13,477.58,459.42,471.99,345.4,112.27,643.94,511.32,786.99,698.93,249.02,478.7,498.35,849.27,958.3,52.97,831.38,125.94,689.48,651.99,193.17,603.51,219.09,971.49,719.36,868.76,988.4,161.79,360.99,3.32,500.83,281.34,108.91,538.34,117.09
2026-01-23,766.16,0.0428,1214.55,0.0262,217.79,154.94,137.82,144.44,140.0,134.37,138.95,127.02,131.77,131.5,138.65,141.25,140.2,131.28,127.66,144.76,411.04,726.74,612.85,636.35,334.26,999.46,939.2,104.01,976.59,669.89,854.67,373.62,490.2,189.24,951.55,601.13,837.82,686.89,983.97,349.16,20.01,574.36,670.11,399.99,844.04,189.93,903.18,95.22,265.98,634.69,257.54
2026-01-24,2276.29,0.0465,798.32,0.0343,972.84,588.03,563.2,586.83,579.55,589.55,594.41,566.99,579.54,580.01,578.15,588.41,591.59,602.97,568.86,582.45,165.62,944.33,719.2,660.0,881.25,710.14,809.25,785.29,947.12,732.93,78.49,721.47,246.37,289.47,112.2,924.82,63.4,393.51,847.26,290.95,973.4,221.78,759.79,712.75,716.67,219.69,939.86,253.43,833.11,957.32,387.34
2026-01-25,2394.35,0.0318,1229.52,0.0277,508.41,291.27,316.64,311.92,312.05,304.04,284.3,325.41,305.07,289.25,305.17,305.16,298.75,305.86,317.83,311.76,204.07,610.75,642.8,288.96,614.91,761.68,820.63,697.14,358.53,234.17,719.79,326.96,507.34,890.16,833.53,228.53,298.7,773.9,26.24,601.49,221.61,403.36,119.01,42.54,100.46,949.97,163.52,104.01,824.31,652.17,52.2
2026-01-26,1985.76,0.0321,2666.8,0.005,312.45,181.82,184.1,202.13,215.61,186.89,187.25,192.16,202.8,179.29,186.54,177.66,180.4,199.26,186.86,194.93,693.4,715.85,519.74,140.74,822.36,938.37,195.19,354.67,140.58,371.27,347.58,629.56,141.85,172.97,584.02,493.72,10.18,974.36,947.78,775.33,663.9,975.63,473.1,129.05,624.56,153.69,852.91,322.42,275.37,883.73,478.68
2026-01-27,1118.93,0.0557,3067.09,0.0047,166.15,109.9,103.94,88.57,98.64,103.79,110.91,94.77,86.24,103.6,86.97,107.09,86.76,95.34,97.75,93.41,917.05,761.97,681.8,156.63,546.28,113.65,143.3,887.41,325.67,147.3,994.85,660.12,691.63,922.87,146.17,883.99,695.63,271.09,721.07,455.4,434.75,607.77,286.22,106.11,113.01,36.96,481.72,538.2,730.59,556.3,740.01
2026-01-28,1058.03,0.0584,2990.66,0.0052,252.78,172.55,163.64,151.31,155.6,149.36,149.8,164.95,143.06,157.49,140.14,168.47,152.51,148.55,160.64,131.13,394.6,262.81,449.48,639.39,218.44,704.78,26.03,975.83,30.48,505.77,302.4,733.74,335.92,522.79,297.15,77.89,620.3,703.03,82.38,630.07,59.67,781.1,894.1,585.25,255.04,534.46,453.33,973.68,672.04,626.93,513.75
2026-01-29,1664.62,0.0496,1691.55,0.0247,567.8,324.82,326.96,335.36,333.3,354.61,347.97,330.95,354.45,340.52,350.36,344.1,329.87,327.39,344.9,344.29,179.84,45.23,241.67,872.87,542.41,850.81,237.04,557.85,20.77,455.73,238.74,897.13,260.66,715.57,482.36,55.89,644.98,928.47,670.64,716.55,472.18,449.86,181.29,242.86,177.87,528.56,784.94,399.37,473.52,69.84,71.9
2026-01-30,1011.21,0.0364,2504.26,0.0041,403.3,223.18,234.89,226.3,243.79,250.38,245.49,246.05,252.18,253.55,245.97,261.15,230.21,234.56,230.7,242.7,285.1,1.87,1.42,409.5,371.11,954.38,774.19,565.73,395.52,997.16,567.89,432.56,956.51,110.24,691.18,233.3,374.38,686.29,646.93,960.59,516.76,532.01,458.73,166.26,173.06,844.05,93.14,220.04,201.45,133.26,440.15
2026-01-31,2654.59,0.0341,1114.95,0.0275,846.0,526.31,504.71,511.06,512.2,516.33,511.01,505.87,503.97,511.57,518.1,492.34,503.36,512.87,506.89,513.16,455.05,350.65,559.96,169.52,697.5,210.97,240.04,297.51,941.02,611.21,835.13,166.43,776.88,269.03,242.61,633.02,208.27,681.11,218.79,165.04,854.68,428.95,588.05,592.77,616.4,948.86,882.49,166.8,888.64,579.67,708.9
2026-02-01,2502.67,0.0433,1379.44,0.0256,487.8,296.58,284.84,317.79,294.63,283.02,289.97,299.07,301.22,285.2,295.93,281.14,287.79,292.75,289.33,290.41,290.65,241.46,590.66,756.6,475.79,503.93,729.1,584.51,871.36,786.44,192.52,318.93,787.07,958.52,534.88,259.88,720.32,223.77,758.45,997.38,732.35,702.92,514.04,761.31,563.6,538.55,670.86,173.04,677.85,395.71,58.1
2026-02-02,1143.49,0.0347,3189.01,0.0037,323.84,185.62,211.66,175.9,184.11,193.51,182.14,193.67,197.72,191.5,195.74,202.86,188.93,203.74,176.86,190.0,233.58,62.32,972.05,832.49,836.11,680.55,251.91,439.64,511.44,334.01,709.4,432.17,623.72,266.15,684.67,190.24,811.12,535.13,87.06,392.16,79.3,851.47,830.24,332.15,176.03,929.99,875.26,192.6,168.99,798.81,59.85
2026-02-03,1626.31,0.0606,539.01,0.033,655.43,398.6,384.69,392.94,395.32,390.25,382.04,378.75,408.26,379.23,376.0,395.9,397.92,395.07,386.36,413.34,735.98,179.53,361.48,880.58,678.07,247.47,395.29,302.19,565.23,831.55,61.41,713.89,839.17,296.52,448.74,458.8,138.6,562.52,489.45,723.2,209.16,507.36,231.45,578.2,990.17,725.16,994.48,762.27,704.8,543.18,370.6
2026-02-04,1631.81,0.0594,756.53,0.0315,736.1,415.3,436.1,448.07,456.28,431.6,448.75,442.42,442.4,440.58,438.96,454.8,442.45,438.14,439.82,426.94,7.84,124.5,394.13,606.83,684.54,600.47,983.16,67.19,5.93,615.08,918.93,13.12,759.16,197.6,863.03,613.6,486.83,700.13,9.92,572.41,311.89,480.87,377.39,98.12,421.84,264.56,518.0,61.03,741.43,882.29,194.96
2026-02-05,654.69,0.0355,1123.66,0.0305,250.34,150.24,152.25,151.43,154.69,153.8,150.4,160.69,160.46,161.32,149.93,150.05,147.32,171.69,149.05,157.54,539.23,914.88,201.8,860.73,217.16,257.58,244.81,252.71,215.5,696.99,81.07,315.79,598.77,129.07,869.46,248.56,248.72,996.82,968.74,486.67,116.41,340.29,792.08,935.19,97.07,928.42,93.26,997.4,886.88,972.33,934.78
2026-02-06,1853.83,0.0474,579.6,0.0347,250.86,153.79,138.49,149.38,160.13,145.14,149.13,150.22,176.93,157.37,170.05,141.83,152.34,149.58,135.69,144.77,793.77,140.27,70.53,15.41,984.25,333.46,376.37,197.85,24.77,294.43,914.23,779.84,961.12,233.26,470.69,300.69,168.11,33.64,751.56,698.08,456.9,177.1,528.07,336.9,120.57,667.44,166.52,522.69,222.84,147.64,581.34
2026-02-07,1761.03,0.0439,1044.31,0.0299,133.0,89.05,75.85,66.81,77.43,86.36,75.56,87.55,85.78,93.82,86.67,77.67,69.89,91.43,91.32,76.44,266.23,537.65,772.8,107.24,841.68,441.52,301.09,542.04,754.54,548.64,490.81,670.86,191.59,642.33,972.93,613.56,734.33,65.23,158.85,395.75,984.31,939.25,402.12,997.51,583.89,414.1,323.62,544.27,988.75,394.83,287.33
2026-02-08,2435.56,0.0298,2249.12,0.0059,762.76,447.52,460.83,459.98,465.16,446.96,454.61,447.2,458.15,454.63,473.02,442.33,458.71,453.64,456.64,454.49,603.29,593.11,249.68,92.58,789.0,529.19,109.62,601.67,145.65,634.04,448.09,731.74,943.38,455.37,75.59,945.74,538.1,77.95,341.67,126.11,514.61,316.08,29.44,978.59,979.07,680.24,103.55,357.56,153.39,664.98,704.78
2026-02-09,980.07,0.0463,1764.27,0.0221,697.42,419.31,415.13,410.89,421.25,435.64,428.92,418.19,425.68,431.92,424.43,407.17,419.96,425.55,418.83,410.42,668.9,543.49,608.9,712.6,330.22,449.37,489.89,608.57,869.05,589.09,973.31,811.81,401.44,553.76,3.36,674.74,216.19,742.98,160.56,488.89,741.88,800.69,753.39,778.82,571.95,401.31,815.34,690.26,600.69,305.49,374.93
2026-02-10,1843.28,0.0416,3178.02,0.0054,527.17,307.05,315.37,294.4,306.79,307.34,312.95,310.06,312.65,314.37,309.19,326.03,301.27,325.58,320.31,322.01,655.02,99.06,687.77,69.58,535.63,493.2,378.69,388.18,643.32,915.19,990.38,783.24,528.4,122.36,380.67,782.9,310.0,136.35,766.62,521.92,682.94,715.35,972.18,20.07,949.04,114.18,296.87,471.46,657.18,267.03,132.12
2026-02-11,1083.8,0.0583,2952.33,0.0049,859.75,518.41,510.56,527.8,519.04,518.05,502.44,523.32,539.73,530.57,517.02,524.58,525.81,517.94,507.97,529.76,445.85,318.8,471.24,496.36,137.1,298.59,694.89,421.23,229.42,898.27,650.18,682.18,122.74,802.12,601.1,366.81,966.65,622.45,58.9,201.9,849.91,790.92,620.29,543.47,444.13,718.98,975.89,329.06,418.95,813.74,237.23
2026-02-12,516.26,0.0362,1525.45,0.0253,825.1,486.11,479.92,504.65,485.14,502.98,502.5,495.38,496.86,494.84,497.42,498.69,486.25,471.52,499.63,499.76,346.58,51.27,876.35,472.71,538.48,158.97,817.59,834.24,157.72,970.98,127.12,439.66,540.11,784.09,629.2,272.25,848.68,324.67,840.41,935.62,215.72,936.77,856.54,86.84,435.84,824.09,702.59,265.14,475.04,980.38,642.75
2026-02-13,1858.07,0.0471,1278.27,0.0261,626.82,372.01,379.31,376.61,369.76,370.38,374.04,382.99,373.36,383.16,366.7,358.88,376.99,376.27,372.42,377.13,835.92,395.67,443.79,310.7,145.89,47.35,544.25,476.23,627.62,667.43,506.17,983.6,611.21,21.59,476.45,454.27,879.95,457.32,942.2,227.48,753.83,623.37,516.88,895.14,500.01,728.81,173.43,925.65,890.91,773.8,51.88
2026-02-14,891.7,0.0364,1639.08,0.0187,881.44,518.91,546.42,531.16,530.76,537.39,529.18,539.74,520.51,543.62,525.02,525.28,540.51,541.17,519.9,519.0,758.45,188.6,284.91,870.41,553.04,195.98,32.2,987.77,900.84,971.91,529.16,569.07,997.7,383.52,124.88,807.13,460.01,215.66,676.63,409.23,881.36,897.95,231.68,789.64,697.43,229.11,476.04,290.99,645.27,523.68,272.69
2026-02-15,1370.56,0.0288,2270.88,0.0049,285.26,177.67,171.34,181.9,174.13,158.86,187.23,178.07,182.13,169.22,169.1,158.9,180.41,176.43,176.89,176.32,321.26,561.63,896.02,170.43,648.72,581.94,618.92,439.62,718.36,832.48,514.45,202.77,975.19,68.77,170.5,456.3,623.81,866.11,212.97,154.93,171.51,167.7,14.44,972.34,367.62,956.64,466.88,436.39,497.0,442.51,208.31
2026-02-16,1925.09,0.0447,1304.19,0.0298,200.73,129.02,122.69,122.68,108.54,134.96,120.23,123.17,129.11,122.62,136.49,132.2,120.78,124.89,135.35,142.0,103.02,692.81,861.56,352.46,390.2,786.12,55.39,649.58,348.55,270.83,569.49,292.81,966.4,792.11,852.15,846.73,376.77,586.15,360.09,535.8,346.8,626.71,653.4,608.38,863.89,25.25,492.51,350.34,128.35,539.65,201.14
2026-02-17,1925.91,0.0323,2372.45,0.0059,342.77,203.32,212.59,214.7,216.2,205.81,208.56,195.68,200.69,218.55,184.86,199.83,202.04,188.44,212.91,201.86,71.81,532.12,164.04,774.17,498.54,169.25,616.36,50.36,587.38,427.44,18.72,693.56,348.39,737.27,867.91,988.77,77.71,944.56,477.24,307.64,970.1,772.28,493.11,522.17,29.28,332.69,535.69,86.18,7.34,462.84,682.76
2026-02-18,1360.16,0.0421,1728.23,0.0246,151.38,91.21,78.13,87.85,96.55,84.86,79.04,90.8,96.59,89.5,102.89,79.97,100.3,83.62,100.06,87.07,94.28,434.24,25.96,30.42,875.65,108.56,685.03,653.34,310.76,238.39,711.23,924.74,991.27,901.99,673.9,72.03,401.07,574.6,604.62,489.27,780.79,271.64,782.1,518.97,439.76,260.09,31.17,185.93,124.97,502.89,825.82
2026-02-19,1447.76,0.0464,2156.14,0.0062,578.05,332.35,363.86,359.95,339.78,343.84,344.63,341.5,331.75,333.62,337.46,347.13,353.58,350.95,341.63,341.22,582.87,387.33,89.99,672.95,108.56,749.29,197.77,851.43,999.15,4.2,712.39,178.72,455.48,236.4,664.22,45.41,593.98,123.91,668.66,224.62,282.59,740.75,694.68,386.45,510.99,48.13,686.3,189.5,956.18,203.45,715.87
2026-02-20,1172.67,0.0495,1808.38,0.0221,942.95,562.77,567.79,568.97,550.39,573.86,571.86,562.33,567.62,587.2,552.05,559.37,559.58,569.87,549.79,560.87,51.66,841.69,286.55,816.4,791.73,305.16,819.35,942.46,748.84,188.05,115.47,82.35,851.84,456.3,597.68,149.59,287.14,170.87,554.21,53.78,563.94,778.48,987.95,468.69,607.03,405.73,487.19,693.65,764.09,903.74,645.73
2026-02-21,1315.74,0.0377,1383.4,0.0266,135.41,80.74,97.56,83.19,79.8,75.4,65.69,77.5,85.77,76.55,93.04,96.08,73.3,93.39,96.15,53.79,336.93,219.37,972.26,932.27,170.75,951.5,911.09,997.32,614.38,4.06,570.24,881.53,216.32,184.49,202.93,384.37,847.95,989.07,351.31,779.23,404.33,831.19,510.31,635.41,276.07,623.11,790.97,406.59,967.12,754.54,916.45
2026-02-22,1390.2,0.0426,3345.36,0.0044,209.9,152.15,118.61,113.24,121.48,118.45,127.95,116.14,143.01,127.53,133.26,118.59,105.22,124.49,146.48,129.99,753.2,734.22,558.52,876.3,36.71,714.32,813.09,282.18,423.26,719.84,568.36,915.28,505.83,371.23,428.25,131.04,151.1,725.57,890.92,641.09,489.97,312.88,427.17,932.95,427.48,882.55,815.35,781.97,35.71,680.98,58.39
2026-02-23,1508.78,0.0375,2790.82,0.0047,506.98,293.07,322.37,307.06,305.32,301.97,305.2,284.61,296.48,315.75,316.73,290.2,305.73,308.25,319.62,295.73,294.35,757.48,373.26,319.38,185.57,326.76,305.11,575.37,618.15,425.53,682.45,276.38,966.01,522.24,695.89,870.66,367.13,49.28,81.39,340.74,355.17,681.61,286.74,595.88,484.54,989.69,230.54,708.95,680.22,949.92,167.48
2026-02-24,1628.56,0.0365,920.34,0.032,940.49,578.93,572.04,555.97,560.66,552.52,564.71,557.61,551.51,558.21,572.3,542.76,563.47,564.46,560.93,548.19,763.31,419.2,888.72,586.36,765.04,289.54,586.64,450.72,341.62,312.57,85.4,377.29,947.03,53.33,537.25,23.15,124.9,703.78,466.26,47.49,279.33,304.25,476.86,857.12,686.91,808.09,48.42,192.05,44.29,284.39,414.41
2026-02-25,1687.37,0.0432,3105.4,0.0062,384.54,240.69,236.25,224.34,210.65,248.93,241.1,232.66,221.77,220.65,251.32,230.42,242.09,220.85,219.18,238.26,745.47,297.3,453.14,77.29,405.13,523.7,914.82,563.82,28.86,761.72,626.5,660.19,683.73,714.87,18.58,315.79,404.83,412.17,775.56,865.58,674.76,739.04,872.87,862.78,773.54,468.68,703.23,562.92,782.06,81.16,372.45
2026-02-26,1684.43,0.0412,1962.29,0.0201,556.51,336.71,336.25,325.75,330.02,328.24,337.25,320.43,320.54,336.44,339.49,328.29,337.5,311.35,323.25,323.09,245.83,470.54,315.24,257.87,872.52,79.14,320.66,157.45,395.09,832.49,280.75,329.93,797.81,543.29,953.56,184.69,39.66,307.21,60.87,169.8,778.54,462.97,42.44,518.83,737.83,723.7,977.76,742.91,380.95,826.14,418.05
2026-02-27,636.81,0.0428,3183.66,0.0045,137.42,100.04,79.96,71.79,79.39,90.77,97.23,82.61,95.82,64.52,80.88,68.16,95.79,86.76,65.61,79.06,728.82,93.21,941.22,94.22,524.71,117.68,820.03,856.15,930.48,975.3,507.0,877.16,176.43,828.96,844.82,931.54,272.55,154.06,705.34,930.74,873.96,597.54,977.9,347.47,341.58,843.62,446.66,633.04,95.77,998.42,206.45
2026-02-28,1738.28,0.0457,2899.57,0.005,233.51,143.83,152.11,161.35,146.44,142.2,130.17,159.11,155.59,137.23,143.53,152.0,133.13,141.84,139.03,154.77,747.78,45.93,849.52,315.19,22.25,175.86,9.48,909.57,626.3,642.01,773.32,107.58,721.66,271.78,260.55,669.48,400.74,839.9,819.71,478.6,155.33,415.84,993.31,639.57,999.45,465.31,259.61,600.02,568.05,578.43,149.5
2026-03-01,820.87,0.0476,1775.64,0.0234,987.97,596.67,594.18,606.09,585.8,582.93,594.14,603.01,595.98,595.23,605.21,599.45,604.16,586.6,608.84,578.69,397.45,111.6,843.67,875.19,716.71,774.72,3.65,449.66,83.96,461.53,705.65,37.98,618.05,903.32,616.46,912.03,478.17,63.84,660.83,340.39,822.86,161.98,597.82,445.88,848.67,785.05,156.67,739.61,280.12,58.81,509.19
2026-03-02,1324.29,0.0275,567.41,0.0314,968.61,580.63,561.49,600.37,597.95,581.1,582.01,597.6,593.38,578.46,573.37,580.88,575.87,564.97,579.75,565.84,210.42,187.15,512.28,347.17,110.23,513.86,759.71,280.43,884.99,305.26,118.9,208.49,91.55,998.69,923.24,972.33,543.7,289.84,12.94,741.76,254.8,178.03,331.54,81.44,260.02,482.65,287.45,56.78,659.57,780.47,928.05
2026-03-03,1162.3,0.0462,1306.03,0.0223,104.45,74.9,51.5,50.44,43.55,70.51,51.98,66.58,64.01,47.23,56.15,76.31,70.44,68.96,65.69,65.36,521.27,504.18,789.44,561.9,789.38,10.57,761.45,140.83,268.87,222.32,591.18,286.09,113.16,919.3,96.01,497.1,274.99,306.38,180.14,876.84,427.34,77.57,223.05,377.81,195.11,386.5,327.92,731.42,658.17,73.75,391.97
2026-03-04,1831.56,0.0332,2124.9,0.0044,956.63,584.94,572.12,574.69,587.09,572.1,583.54,585.65,573.03,589.92,570.89,580.6,559.39,571.32,587.73,585.47,921.4,849.14,179.35,433.38,168.1,673.52,788.98,683.76,243.77,212.93,969.12,112.93,108.44,777.89,503.03,234.32,523.04,160.91,342.11,370.71,901.44,618.07,276.49,994.07,314.02,526.09,423.87,272.66,705.01,540.01,43.35
2026-03-05,1026.37,0.0413,2400.43,0.0038,675.21,398.87,408.22,392.19,402.88,417.06,428.37,397.89,401.79,406.16,384.08,396.9,407.48,410.69,401.08,389.38,639.62,235.64,573.22,458.92,345.45,423.69,930.03,312.23,297.09,409.19,156.77,65.69,724.36,812.37,456.24,193.73,509.0,508.18,233.69,407.34,454.5,848.64,50.11,48.51,452.34,675.85,655.41,571.87,992.47,277.53,706.17
2026-03-06,675.6,0.0378,1273.66,0.0262,881.13,515.48,528.11,521.72,537.27,538.89,528.51,522.23,525.57,542.99,530.06,518.28,508.83,547.32,549.03,532.75,172.92,935.16,983.85,969.57,761.27,510.85,117.91,909.54,577.2,991.79,852.91,755.61,141.72,573.74,410.21,222.92,316.18,11.7,962.65,433.16,197.06,20.84,475.11,696.67,850.8,726.88,273.16,242.3,386.7,915.03,291.1
2026-03-07,1000.28,0.0467,918.07,0.0305,509.27,303.53,317.75,296.38,306.36,314.75,310.61,278.17,290.08,302.96,286.7,313.74,302.89,284.15,325.48,311.37,682.76,954.91,290.96,296.15,954.23,214.12,231.98,671.01,544.69,0.85,702.55,164.28,467.73,190.15,835.59,708.59,830.2,300.98,651.59,922.32,159.87,66.24,57.32,841.19,778.36,356.74,50.98,838.82,465.32,451.33,245.1
2026-03-08,2299.17,0.0337,3004.79,0.0045,564.04,330.42,318.91,350.82,349.82,333.83,339.27,350.28,341.06,329.62,338.95,342.39,342.83,331.43,337.11,317.83,427.2,958.9,794.35,627.32,371.43,551.78,903.72,645.69,491.41,197.21,774.0,913.92,356.98,677.04,380.65,40.45,545.64,933.63,296.97,692.56,472.98,457.47,718.47,648.73,851.25,571.32,373.28,480.56,804.61,898.46,324.26
2026-03-09,1427.33,0.0303,3453.21,0.0065,539.96,323.34,325.41,320.01,320.1,313.18,316.84,339.38,323.57,326.67,332.63,325.67,318.77,321.88,318.2,331.96,591.53,837.56,490.48,420.06,829.4,979.15,177.24,559.4,717.54,188.39,281.96,368.0,550.5,712.75,63.66,51.36,332.27,310.53,929.7,247.65,762.67,737.72,371.93,569.75,271.96,909.87,855.63,642.94,578.37,299.08,723.82
2026-03-10,651.68,0.0329,2077.07,0.0053,700.18,432.48,401.93,430.79,409.12,413.97,401.9,414.57,427.56,417.95,415.34,411.64,409.6,434.65,427.08,428.87,734.06,363.83,39.81,61.15,190.79,73.44,682.23,45.78,316.54,717.12,287.89,670.61,706.48,985.39,65.84,608.14,947.34,360.46,740.59,185.0,997.21,157.71,199.36,707.55,593.46,976.31,498.35,794.08,37.26,387.36,818.82
2026-03-11,626.16,0.0486,1015.04,0.0305,225.69,130.84,143.01,141.45,149.62,137.37,128.35,132.87,136.35,123.63,152.18,141.49,143.87,119.05,131.94,132.29,514.95,72.68,763.02,489.33,807.18,283.92,530.46,931.92,782.06,352.48,906.02,225.4,684.72,541.3,42.74,642.06,845.11,473.17,284.61,230.37,787.41,271.65,544.85,429.34,283.25,227.25,964.78,895.32,843.08,947.12,588.06
2026-03-12,1551.45,0.0423,1316.92,0.0281,126.98,75.76,75.24,99.22,75.05,81.64,62.27,68.65,74.56,90.88,61.58,68.63,75.15,95.54,64.62,88.71,813.98,568.82,168.57,813.34,657.49,243.0,83.19,627.94,175.32,457.26,359.83,240.32,515.52,271.37,409.15,665.26,982.59,561.69,378.88,263.56,877.01,232.01,973.76,91.36,109.02,192.83,503.62,732.06,51.5,201.31,322.48
2026-03-13,609.14,0.0316,555.17,0.0322,377.14,226.86,230.48,211.49,228.5,204.57,243.32,230.11,217.57,220.06,238.19,225.26,221.39,227.64,239.09,237.65,722.16,558.68,631.47,98.75,192.74,248.55,285.26,994.06,782.62,148.62,63.02,574.71,464.33,683.67,718.41,371.88,692.23,808.71,199.43,230.18,747.83,399.05,695.13,962.37,684.2,676.69,275.9,148.77,170.82,578.5,310.48
